branch,conditions_passed,conditions_total,geometric_success,global_step,initial_boundary_action,phase,root_id,settle_step,student_global_action
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,8,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,9,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,10,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,11,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,12,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,13,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,14,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,15,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,16,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,17,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,18,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,19,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,20,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,21,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,22,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,23,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,24,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,25,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,26,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,27,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,28,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,29,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,30,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,31,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,32,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,33,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,34,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,35,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,36,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,37,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,38,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,39,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,40,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,41,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,42,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,43,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,44,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,45,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,46,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,47,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,48,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,49,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,50,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,51,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,52,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,53,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,54,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,55,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,56,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,57,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,58,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,59,40
fresh_h50_open_loop,2,4,False,,10,terminal_settle,pose3_boundary10_plus30,60,40
